"name","dime_cid","cf_score","state","judge_type"
"James P. Rielly",5503198985,-0.440940651244638,"IA",""
"Craig G. Riemer",30911581972,0.129263792735794,"CA",""
"Patricia C. Riepel",53489202099,-0.658668553527547,"SD",""
"Thomas G. Ries",2583827342,1.28817392785702,"SD",""
"Jean A. Rietschel",53781565976,-1.18993404826884,"WA",""
"James F. Rigali",3253149267,1.04910568054136,"CA",""
"Harry J. Rigdon",2985997481,0.979698480021633,"OH",""
"Joseph V. Riggio",2849956035,NA,"CA",""
"Adele M. Riley (BV)",52601826765,-0.592531823989621,"OH",""
"Howard F. Riley, Jr.",2601827810,0.822961168118943,"PA",""
" James G. Riley",29215873189,-0.632269165356404,"IL",""
"John J. Riley (AV)",3268158762,-1.03726572363965,"MO",""
"Michael E. Riley",29215872985,-0.845742122522611,"CT",""
"Rebecca S. Riley",80233033194,-0.995786634289625,"CA",""
"Mark Rindner",3726261314,-0.888090231455477,"AK",""
"Richard J. Rinebolt",3781565501,0.8710962542643,"OH",""
"Simone M.L. Blais",53196148074,-0.815865127893536,"CA",""
"John A. Blake",3245158454,-0.456308183121098,"OK",""
"Laurine Jean Blake",53245158260,1.04673018176622,"TX",""
"Paul M. Blake, Jr.",3245157330,-0.805235605085943,"WV",""
"Gerard W. Ring",2392699552,-1.32001910305712,"MN",""
"Richard H. Ringell",3048022053,-0.315616621545566,"DC",""
"Robert P. Ringland",3493201738,0.897482196855199,"OH",""
"Phil H. Ringle, Jr.",29325996403,-0.749033677795193,"OR",""
"John G. Ringrose",3598205732,NA,"NY",""
"Antonio F. Riojas, Jr.",2902969431,-0.637194822312412,"AZ",""
"Irene Alarcon Rios",52875953705,-0.641312220627974,"TX",""
"George W. Ripley, II",3267153092,-1.03863855683176,"CT",""
"Joseph J. Risi",3279157030,-0.472741008198438,"NY",""
"Richard E. Risinger",3034019003,1.02374296214048,"TX",""
"Fred Risovich, II",4145348247,-1.2409254872438,"WV",""
"Diane Ritchie",54104328259,-1.17830094586971,"CA",""
"Herb H. Ritchie",4104328252,-0.737993188770598,"TX",""
"James R. Ritchie",30233032242,-0.705827797059047,"CA",""
"Donald Gene Ritter",3302177376,0.956942063584244,"TX",""
"Carmen Rivera-Worley",53121084153,1.61876371992069,"TX",""
"Georgina Torres Rizk",81431979138,-0.483955127824475,"CA",""
"Annette M. Rizzo",53135088669,-0.397423212307684,"PA",""
"Stanford Blake",30223996022,-1.32423572930429,"FL",""
"Gregory V. Roach (BV)",5372427746,-0.407008059443709,"MA",""
"John R. Roach",2939983978,NA,"TX",""
"John O. Roane",2836943462,1.05051174795083,"TX",""
"Grant Roark",3269148371,0.764501241150822,"KY",""
"Hugh W. Roark",3269148365,-0.0447310032148528,"KY",""
"John O. Roark",3269147992,-0.233912605101141,"TX",""
"Carol Ann Robb",52291651670,0.546672546085396,"OH",""
"Patrick D. Robben",3973004444,1.093062276015,"MN",""
"Harvey W. Robbins",31636521043,-1.32423572930429,"PA",""
"John B. Robbins",3163122579,0.890631847604873,"AR",""
"Kevin F. Robbins",3163122367,-0.364852463502611,"MI",""
"Larry W. Robbins",26712651476,1.10285407294707,"IN",""
"James K. Roberson",29215869101,-0.936969085523033,"NC",""
"Robert L. Roberson, Jr.",3116065523,-1.20350754470881,"CA",""
" Bernard E. Roberts, III",3104044047,0.813014629652797,"GA",""
"Edwin H. Roberts, Jr.",3104041346,1.05112082421534,"MS",""
"Gayle P. Roberts",53104040584,-0.679108901234138,"NY",""
"James Lamar Roberts, Jr.",5824573809,0.128057603535149,"MS",""
"Kathleen H. Roberts",52717878779,0.637462025505027,"FL",""
"L. Clayton Roberts",2717879625,0.577091592504452,"FL",""
"Larry E. Roberts",3104037220,1.2020826886242,"MS",""
"Leslie Roberts",52717878233,NA,"OR",""
"Mary Colleen Roberts",54180393311,-1.28266974883934,"IL",""
"Mary E. Roberts",52717881371,-1.23101834157284,"WA",""
"Ralph E. (Gene) Roberts, Jr.",2914968847,1.24064926467482,"TX",""
"Candace L. Blalock",80223995967,-0.651825848044378,"OK",""
"Peter D. Blanc",30223995771,NA,"FL",""
"Brian W. Blanchard",2442740557,-1.19791438407572,"WI",""
"James G. (Jim) Blanchard, Jr.",2442740466,0.17520507355296,"GA",""
"W. Jerry Roberts",2717883436,0.986661850185709,"VA",""
"William J. Roberts",2717879147,-1.12934382900506,"MO",""
"William W. Roberts",2717880288,-0.174972394913476,"KY",""
"A. James Robertson II",2352688707,-0.110938859050088,"CA",""
"Marvin E. Robertson",2352688229,0.873839414924348,"MI",""
"Rebecca C. Robertson",81417858162,-1.21419361228574,"WA",""
"Kathleen L. Robichaud",52500761130,-0.566611070752911,"NY",""
"Mathew Robins",3099071901,-0.210860501050708,"GA",""
"Billy R. Robinson (BV)",2397706803,0.819558014456788,"LA",""
"Charles E. Robinson",1361949568,-0.411840574712297,"AL",""
"David S. Robinson, Jr.",31431975910,-0.433614669844342,"MI",""
"Gale Bright Robinson",2793928813,-0.0724447840066559,"TN",""
"George William Robinson",2297641929,1.17940796142048,"TX",""
"Ira S. Robinson",2793927903,-0.880681532240854,"NM",""
"James Jack Robinson",29215865221,0.911201789995751,"AL",""
"Jay E. Robinson",2793927229,1.05577859146614,"TX",""
"Karen L. Robinson",80021751936,-0.263133632202992,"CA",""
"Klyde Robinson",2733900904,-0.375585221316183,"SC",""
"Michael A. Robinson",2733899294,0.105607175213425,"FL",""
"Muriel Robinson",52733899007,0.13896588938108,"TN",""
"Richard A. Robinson",2463756388,0.016305945890294,"CT",""
"Rosalyn K. Robinson",52463755883,-0.640588928164289,"PA",""
"Jane Nenninger Bland",52783921451,0.924348836046124,"TX",""
"Craig Robison",30233028267,-0.263133632202992,"CA",""
"Douglas M. Robison",4116346900,1.73044481032181,"TX",""
"Norman C. Robison",3145094028,-0.187230862429151,"NV",""
"Daniel Robledo",3514203620,-0.473287734682408,"TX",""
"Jose H. Robles",3179116924,-1.22711316328725,"AZ",""
"Robert E. Robles",3179116921,-0.825935477227513,"NM",""
"William L. Roby",3193147837,0.635526405133283,"FL",""
"Angeles Roca",53047019887,-0.253825130808477,"PA",""
"Andrea L. Rocanelli (BV)",53726263524,0.0295916354166824,"DE",""
" Kenneth A. Rocco",3818432037,-0.646288617424993,"OH",""
"Vincent E. Roche",2392712274,0.29817136083891,"CT",""
"John E. Rochester",5201497926,0.292403134660321,"AL",""
"Mary K. Rochford",53928839243,-1.31369674570293,"IL",""
" Rita M. Rochford (BV)",54046287074,-0.542344298164518,"OH",""
"Peter L. Roda",28955753535,-1.53601081172937,"NC",""
"Neil A. Roddenbery",2966999077,0.799208149970603,"FL",""
"Jane E. Roden",53260148724,1.24064926467482,"TX",""
"Edward Rodgers",3928836705,-0.530737864221746,"FL",""
"Edward F. Rodgers, II",2464753034,-0.397431686578915,"MI",""
"Joseph F. Rodgers, III",29215859685,-0.705259907842265,"RI",""
"Philip E. Rodgers, Jr.",2464751357,0.582611806327647,"MI",""
"Janice S. Rodnick Ambrose",52723894414,-0.756666420960727,"MD",""
"Carlos A. Rodriguez",3153110847,0.877241049535128,"FL",""
"David J. Rodriguez",30911574012,-0.193803143167555,"TX",""
"Joel Rodriguez",2960000239,0.264709342693823,"TX",""
"Jose M. Rodriguez",29215861711,0.766711675892083,"FL",""
"Jose R. Rodriguez",30233026982,NA,"FL",""
"Linda Ann Rodriguez",80911573808,0.655932080120737,"TX",""
"Luis A. Rodriguez",30233026931,1.27080177869125,"CA",""
"Ricardo P. Rodriguez, Jr.",2959997717,-0.331450502233492,"TX",""
"Alan M. Blankenship (BV)",2767934071,0.0402363490572483,"MO",""
"Yvonne T. Rodriguez",52470755689,-1.27053992667371,"TX",""
"Lisa Bloch Rodwin",53787780893,-0.488824194410659,"NY",""
"Frank Roesch",3285171241,-0.837907946184656,"CA",""
"Paul A. Roetman",3787797237,0.290155559036505,"AK",""
"Michael P. Roewe",5262128188,-0.905230960126417,"WA",""
"James E. Rogan",3246178239,0.79187068656126,"CA",""
"Bill E. Rogers",3928826498,0.832410515892056,"OK",""
"Charles G. Rogers",30233026160,-0.257140373393665,"CA",""
"Floyd G. Rogers",3928825484,-0.861227929290178,"AR",""
"Gail R. Rogers",53928836204,0.731589758748437,"GA",""
"James D. Rogers",3928835242,0.95428447300492,"MN",""
"James Edwin Rogers",29215859849,-0.805023069078805,"WA",""
"John W. Rogers",5462839610,-0.463986187454238,"IL",""
"Linda C. Rogers",54104327250,1.23185756548451,"TX",""
"Linda S. Rogers",53928833224,-0.941276651499868,"NM",""
"Mark J. Rogers",3928832768,NA,"NY",""
"N. Daniel Rogers, Jr.",3928832090,-0.322009499324279,"AL",""
"Peter F. Rogers",3928831561,-0.640588928164289,"PA",""
"Randall L. Rogers",3928831436,1.24286697617402,"TX",""
"Randy T. Rogers",3928827302,0.844772703201555,"OH",""
"Thomas E. Rogers, III",3928829817,0.139162301366014,"SC",""
"Thomas P. Rogers",3928824411,0.466109273423423,"PA",""
"John T. Rohrs, III",3142079124,0.881471209162765,"OH",""
"Richard S. Blanton",2772929796,-0.892083740974195,"VA",""
"Jon R. Rolefson",3787794572,0.824114471057631,"CA",""
"Kenneth R. Roll",3248179429,0.535067809748554,"OH",""
"Randolph E. Roll",4154368210,-1.01451629596725,"TX",""
"Richard Roll",3248179561,-1.07421172237897,"OR",""
"Barbara B. Rollins",52309650669,0.79677732938539,"TX",""
"David J. Roman",2690870244,0.885175912341268,"NY",""
"Gilbert M. Roman",2690871648,-0.312136559321446,"CO",""
"Mary Dolores Roman",52690871163,-0.541154550896756,"TX",""
"Eric G. Romanchak",2690872051,-1.53601081172937,"HI",""
"Charles V. Romani, Jr.",31417804869,-1.33248610779306,"IL",""
"Marvin S. Romanoff",2380690739,-1.44130616512025,"OH",""
"Richard J. Rome",29987575995,-1.32423572930429,"KS",""
"Ernesto J. Romero",2564814742,-1.00001399530272,"NM",""
"Freddie J. Romero",2564814671,-0.776785917244809,"NM",""
"Richard R. Romero",30233024552,-1.17186703919774,"CA",""
"Kenneth M. Romines",3259154661,0.815847758610255,"MO",""
"Mauricio Rondon",31438010716,0.239564922044318,"TX",""
"Reece Rondon",3787792167,1.00001265766754,"TX",""
"Gerald J. Rone, Jr.",5764485500,1.02329483328363,"OH",""
"James M. Ronk",3541213708,-0.600682042737918,"OH",""
"Jay Bryan Roof",3210138887,-1.17926260481112,"WA",""
"James P. Rooney (AV)",29085832891,-0.994616967301098,"MA",""
"James T. Rooney",29215857819,0.584250906857547,"NY",""
"Beth Wilhelm Root",52831945368,0.88600869156049,"OH",""
"Glade F. Roper",2795923553,1.06632275247699,"CA",""
"J. David Roper",2795923496,0.256807820022523,"GA",""
"Robert S. Blasi",3324181458,-0.193726698892379,"PA",""
"Kathleen A. Blatz",53115078775,0.572450325622007,"MN",""
"Cecile Anne Blau",53094068307,-1.43956310415236,"IN",""
"Alok Ahuja",2332674103,-0.555182281500653,"MO",""
"Ronald J. Aiello",3083027433,-0.527805457077853,"NY",""
"Archibald M. Aiken, Jr.",3186151076,0.992932071548871,"VA",""
"James R. Aiken",3186151539,1.31614079549245,"CO",""
"Augustus D. Aikens, Jr.",31166412590,-1.1703124603463,"FL",""
"Frederick C. Rosa",2445746215,-0.50186043884214,"WI",""
"Janice M. Rosa",52445746174,NA,"NY",""
"Joseph Rosa, Jr.",2445746126,-1.38744287944742,"NJ",""
"Ramon Rosales, Jr.",3181122841,-0.574206889310489,"TX",""
"Michael J. Rosborough",4970334617,-0.474179590409156,"WI",""
"Paula Ann Roscioli",53787779090,-0.13098759491987,"PA",""
"Charles Jon Rose",3068027002,-0.713628055297664,"CO",""
"Edward J. Rose",3068026285,0.35154192526575,"NY",""
"Jay R. Rose",3024015833,0.618465686472905,"PA",""
"Jeff L. Rose",2560805964,1.06856937745608,"TX",""
"Mark R. Rose",2560804898,NA,"NY",""
"Neal P. Rose",2560804442,NA,"NY",""
"Robert E. Rose",2361677402,-0.750602179448335,"NV",""
"Robert S. Rose",29255964759,NA,"NY",""
"Ronald H. Rose",2560803869,0.179794188246035,"CA",""
"Stephen L. Rosen (AV)",2838944735,-0.54301565026696,"FL",""
"Matthew A. Rosenbaum",2329665792,0.654769574156718,"NY",""
"Alicia G. Rosenberg",52364677313,-1.11854515153984,"CA",""
"David Rosenberg",2364677392,-0.867536997863302,"CA",""
"Gerald Rosenberg",30021749868,-0.477820283266013,"CA",""
"John A. Blaufuss (BV)",3428185425,-0.631850832301004,"OH",""
"John F. Blawie",3767408390,0.172005206777802,"CT",""
"Dale J. Blea",30223995202,NA,"CA",""
"Jacob Blea, III",3767407963,0.824114471057631,"CA",""
"Louis Franklin Rosenberg",3081034787,-0.794081041952378,"IN",""
"Ned M. Rosenberg",3081034446,-0.624026560358388,"NJ",""
"Paul M. Rosenberg",29557049059,NA,"MD",""
"Robert A. Rosenberg",2364679010,0.363783907670708,"FL",""
"Robert V. Rosenberg",2364678971,-0.508628272930046,"TX",""
"Robin Lee Rosenberg",80233023192,NA,"FL",""
"Noah S. Rosenbloom",2472758238,-0.672223251417431,"MN",""
"Ellen F. Rosenblum",52535795928,-1.07309012092829,"OR",""
"Alan S. Rosenfield",2550806050,-0.223737185644515,"CA",""
"Jeffrey L. Rosenfield",2472757501,-0.90477681888612,"TX",""
"Kate Rosenthal",52307659376,-0.683731234424439,"NY",""
"Allen Wade Ross",3082024880,0.474700522306529,"TX",""
"David Ross",3082023547,-0.776873996608298,"MD",""
"Joseph Bledsoe",3217125316,1.17479057597133,"GA",""
"Jeffrey S. Ross (AV)",30233022072,-1.07956386156259,"CA",""
"John C. Ross, Jr.",2273636938,-0.296442336133982,"MS",""
"John L. Ross",2980005767,-0.302275306488512,"OH",""
"Larry G. Ross",26271400063,-0.581345886760221,"TN",""
"Margaret Vail Ross",52980004649,-0.79935810725077,"WA",""
"Maurice A. Ross",2980004332,0.691867471459254,"DC",""
"Thomas G. Ross",2273636613,0.619885744610507,"MD",""
"Thomas L. G. Ross",2273637455,-1.36595178569699,"TX",""
"Thomas W. Ross",29085832247,-0.70506352763633,"NC",""
"Mario J. Rossetti",3034020054,0.514993048278784,"NY",""
"Judith A. Rossiter",52291649898,NA,"NY",""
" Craig L. Roth",2288648560,0.792527583409035,"OH",""
"Douglas R. Roth",2709879056,-0.753377166260388,"KS",""
"Jay Mark Roth",2709878523,0.350485946918095,"GA",""
"Karen B. Rothenberg",53020018340,NA,"NY",""
"Leslie Rothenberg",53020018585,0.92175208772399,"FL",""
"Sylvan G. Rothenberg",3020018366,0.0651873861217572,"NJ",""
"Christopher R. Rothgery",3493201502,-0.700512815715236,"OH",""
"David M. Rothman",5201497521,-1.11212615682674,"CA",""
"James B. Blevins",3067031867,0.207518332037065,"OK",""
"Sheri Hinson Blevins",53956005280,0.98713339821164,"GA",""
"James S. Rothschild, Jr.",2595831164,-0.287630687825496,"NJ",""
"Garry S. Rothstadt",3492208938,-0.527572302567479,"NJ",""
"Stephanie G. Rothstein",53019022710,0.714686718122436,"WI",""
"Arline S. Rotman",54138343125,-1.08439313786925,"MA",""
"Ann Rotolo",52800919676,-1.29345742263814,"CO",""
"Robert E. Roundtree, Jr.",3325170761,0.690558876575417,"FL",""
"George M. Rountree",29255962891,0.0859828266809457,"GA",""
"Jane Marum Roush",52330666502,NA,"VA",""
"Julius A. Rousseau, Jr.",3195125966,-1.05737748885157,"NC",""
"Stephen A. Routon (BV)",3265147385,0.449014896916773,"AR",""
"Reginald J. Routson",5181475898,-0.942242067026141,"OH",""
"Gordon H. Rowe, Jr.",3223163234,0.896269671319875,"TX",""
"James J. Rowe",3818431969,0.203679405488808,"WV",""
"Joseph K. Rowe",30521770632,-0.413488807886749,"NY",""
"Lori Sellers Rowe",52354679048,0.576684086819955,"FL",""
"Helen L. Rowlands (BV)",52815937774,NA,"OH",""
"Mary Margaret Rowlands",52815938222,-0.606390748015589,"OH",""
"Timothy J. Rowley",3030014848,0.229110285705929,"PA",""
"Roger J. Rozen",3196135037,0.770069099580657,"GA",""
"Helen Rozenberg",81431011802,0.21138614680083,"IL",""
"Franklin D. Rozier, Jr.",4196399244,1.0476445503097,"GA",""
"Salvatore M. Rua",3677206799,NA,"NY",""
"Leon Ruben (AV)",3110078306,-0.652890645131106,"TN",""
"Alice Fisher Rubin",80521769842,-0.69517731353116,"NY",""
"Charles G. Rubin",30187830932,1.164291476618,"CA",""
"David M. Rubin",30233019754,-1.11782606361874,"CA",""
"Rand S. Rubin",30233019641,-0.483955127824475,"CA",""
"Ronald B. Rubin",29085831873,0.66297398542064,"MD",""
"Thomas Rubinson",3188139831,0.312544051460137,"CA",""
"Stephanie L. Rubinstein",52509775466,1.31614079549245,"CO",""
"Leon Ruchelsman",3803351165,-0.692480813747658,"NY",""
"John C. Ruck",5201483503,1.00264554934281,"MI",""
"Dean Rucker",2444756756,1.03970341014872,"TX",""
"Fanon A. Rucker",2444756738,-0.735357075776224,"OH",""
"John M. Rucker",2444757160,-0.616562426454131,"SC",""
"W. Terry Ruckriegle",3803350930,-0.713628055297664,"CO",""
"Merri Rudd",53149099456,-1.06147441305399,"NM",""
"Peter V. Ruddick",30911563854,-0.564926453995447,"KS",""
"Stephen Richard Ruddick",4021285813,-1.01473906793756,"CO",""
"John W. Rudduck",3803350712,0.820425688956306,"OH",""
"Terry Jane Ruderman",52383690220,0.741965905485006,"NY",""
"Michael J. Rudisill",2951998074,0.861769126952671,"FL",""
"Howard A. Ruditzky",3803350369,-0.785064825528599,"NY",""
"Joel Rudof",3803342313,-0.740451655319495,"CA",""
" Robert P. Ruehlman",3185120984,0.802898272136607,"OH",""
" Eric J. Bloch",3005015330,-1.09446788826284,"OR",""
"Arthur S. Block",4094300566,-0.127273201191681,"CA",""
"Pamela A. Ruest",53803349334,0.700527660768099,"PA",""
"James L. Ruggeri",2951988624,-0.923986734814931,"OR",""
"Dandrea Lynn Ruhlmann",53803341923,0.335333972200614,"NY",""
"Jeanette Ruiz",80521768407,-0.620288259394711,"NY",""
"Norma Ruiz",80521768334,-0.879493534285378,"NY",""
"Vanessa Ruiz",52781914508,-0.751119407679921,"DC",""
"Santo J. Ruma",2987001984,-0.499532219452465,"MA",""
"William C. Rumer",2901969541,1.02120481411583,"GA",""
" Phillip R. Rumsey",2611827092,NA,"NY",""
"Richard N. Runes",3706243901,-0.0193727316343536,"NY",""
"David W. Runke",1387973668,-0.0571278616447147,"WI",""
"David I. Rupp",3096054408,0.541085289529342,"NM",""
"Rupert E. Ruppert",3185120794,-0.550319977480446,"OH",""
"Arthur L. Rusch",3223162669,0.445370702058235,"SD",""
"William R. Rush",2871954132,1.00827598418589,"MI",""
"Derwin Rushing",3136090778,-0.63804685155561,"PA",""
"Stephen Rushing",3136090512,0.54322576244125,"FL",""
"Lea Ruskin",53929844037,-0.312450135803471,"NY",""
"Robert M. Russel",2354682918,NA,"CO",""
"Constance C. Russell",53136071795,-1.25013988849239,"GA",""
"David E. Russell",3136071527,NA,"CA",""
"Devy Patterson Russell",2354681174,NA,"MD",""
"G. Darrell Russell, Jr.",3136070508,-0.650502643978893,"MD",""
"Gaylon Brent Russell",3136070725,0.0801649999301664,"OK",""
" Janice D. Russell",81431008268,-0.622723262362935,"KS",""
"Jeffrey P. Russell",2650866714,-1.06733894445271,"DC",""
"Joe Michael Russell",2650866559,-0.632977852242969,"TX",""
"Jack Block",3261172868,0.41990381096748,"FL",""
"Kenneth L. Block (BV)",2802923705,-0.658708338563621,"MI",""
"Robert N. Block",2802923221,-0.835517152530242,"CA",""
"Robert L. Russell, III",2354682848,-0.290292714240096,"GA",""
"Robert T. Russell, Jr.",2354682981,NA,"NY",""
"Sam W. Russell",4118326360,-0.684994148732198,"TX",""
"Thomas G. Russell",2323653675,-0.972411605278551,"IL",""
"William B. Russell",2354681720,NA,"VA",""
" William D. Russell, Jr.",2323652911,-0.331037146608082,"AL",""
"Nancy M. Russo",81575426818,NA,"OH",""
"Kristin H. Ruth",53822462838,-0.813930544054497,"NC",""
" Ann H. Rutherford",52329667018,-1.28065112928884,"CA",""
"David A. Rutledge",2945997879,-0.125048333344078,"TX",""
"Ann Ruttle",53803340940,0.228923118808328,"KY",""
"Stephen W. Ruyle",3301165960,0.765171870161874,"OH",""
"Daniel P. Ryan",2619841989,0.947067280166318,"MI",""
"J. Michael Ryan",2323648285,0.749691366922998,"PA",""
"James T. Ryan",2619841679,0.381809744119377,"IL",""
"John E. Ryan",2831947619,-0.00218457672617392,"CA",""
"Kathleen A. Ryan",81431006476,0.0224245161992551,"MI",""
"Kevin K. Ryan",2831946948,NA,"NY",""
"Michael Ryan",29055833081,0.291746732565667,"DC",""
"Michael D. Ryan",2831945966,0.728859548069517,"AZ",""
"Michael John Ryan",2831945928,-0.75325028348041,"OH",""
"James Q. Blomgren",2552798118,1.175765530852,"IA",""
"Peter V. Ryan (AV)",2323646963,-0.346920337580021,"NJ",""
"Stephen P. Ryan",26602194730,0.0210712592875929,"KY",""
"Thomas Kelly Ryan (BV)",5784477354,0.0669848100346411,"KS",""
"Thomas L. Ryan",5834666951,-1.53601081172937,"IN",""
"Thomas M. Ryan",2323647509,-1.32423572930429,"OR",""
"Timothy J. Ryan",2619842703,-1.02529144684829,"AZ",""
"William A. Ryan",2323648689,0.138764408216223,"AL",""
" William C. Ryan",2323648681,0.348692302019262,"CA",""
